Sample#,jitter_arduino,gps_rpi,gps_pure,mote,SampleTime,units
863,01,00,00,00,24,ns
864,11,00,00,00,499.99,ms
865,00,00,00,00,499.99,ms
866,01,00,00,00,24,ns
867,11,00,00,00,499.99,ms
868,10,00,00,00,24,ns
869,00,00,00,00,499.99,ms
870,01,00,00,00,8,ns
871,11,00,00,00,500.01,ms
872,01,00,00,00,16,ns
873,00,00,00,00,499.96,ms
874,01,00,00,00,32,ns
875,11,00,00,00,499.97,ms
876,00,00,00,00,500.00,ms
877,01,00,00,00,40,ns
878,11,00,00,00,499.99,ms
879,01,00,00,00,8,ns
880,00,00,00,00,499.99,ms
881,10,00,00,00,8,ns
882,11,00,00,00,499.99,ms
883,10,00,00,00,16,ns
884,00,00,00,00,499.99,ms
885,01,00,00,00,48,ns
886,11,00,00,00,499.99,ms
887,00,00,00,00,499.99,ms
888,01,00,00,00,8,ns
889,11,00,00,00,499.99,ms
890,00,00,00,00,499.99,ms
891,11,00,00,00,499.99,ms
892,10,00,00,00,16,ns
893,00,00,00,00,499.99,ms
894,10,00,00,00,8,ns
895,11,00,00,00,499.99,ms
896,01,00,00,00,16,ns
897,00,00,00,00,499.99,ms
898,10,00,00,00,8,ns
899,11,00,00,00,499.99,ms
900,00,00,00,00,499.99,ms
901,10,00,00,00,8,ns
902,11,00,00,00,499.99,ms
903,10,00,00,00,16,ns
904,00,00,00,00,499.99,ms
905,01,00,00,00,16,ns
906,11,00,00,00,500.01,ms
907,01,00,00,00,16,ns
908,00,00,00,00,499.96,ms
909,10,00,00,00,8,ns
910,11,00,00,00,499.97,ms
911,10,00,00,00,8,ns
912,00,00,00,00,500.00,ms
913,01,00,00,00,48,ns
914,11,00,00,00,499.99,ms
915,00,00,00,00,499.99,ms
916,10,00,00,00,16,ns
917,11,00,00,00,499.99,ms
918,01,00,00,00,16,ns
919,00,00,00,00,499.99,ms
920,01,00,00,00,32,ns
921,11,00,00,00,499.99,ms
922,10,00,00,00,24,ns
923,00,00,00,00,499.99,ms
924,01,00,00,00,8,ns
925,11,00,00,00,499.99,ms
926,00,00,00,00,499.99,ms
927,01,00,00,00,8,ns
928,11,00,00,00,499.99,ms
929,10,00,00,00,8,ns
930,00,00,00,00,499.99,ms
931,10,00,00,00,24,ns
932,11,00,00,00,499.99,ms
933,10,00,00,00,16,ns
934,00,00,00,00,499.99,ms
935,01,00,00,00,8,ns
936,11,00,00,00,499.99,ms
937,01,00,00,00,40,ns
938,00,00,00,00,499.99,ms
939,10,00,00,00,8,ns
940,11,00,00,00,499.99,ms
941,01,00,00,00,32,ns
942,00,00,00,00,499.99,ms
943,01,00,00,00,8,ns
944,11,00,00,00,500.01,ms
945,00,00,00,00,499.96,ms
946,01,00,00,00,16,ns
947,11,00,00,00,499.97,ms
948,01,00,00,00,8,ns
949,00,00,00,00,500.00,ms
950,10,00,00,00,40,ns
951,11,00,00,00,499.99,ms
952,01,00,00,00,24,ns
953,00,00,00,00,499.99,ms
954,10,00,00,00,32,ns
955,11,00,00,00,499.99,ms
956,01,00,00,00,48,ns
957,00,00,00,00,499.99,ms
958,10,00,00,00,8,ns
959,11,00,00,00,499.99,ms
960,01,00,00,00,56,ns
961,00,00,00,00,499.99,ms
962,10,00,00,00,16,ns
963,11,00,00,00,499.99,ms
964,01,00,00,00,24,ns
965,00,00,00,00,499.99,ms
966,10,00,00,00,32,ns
967,11,00,00,00,499.99,ms
968,01,00,00,00,32,ns
969,00,00,00,00,499.99,ms
970,10,00,00,00,88,ns
971,11,00,00,00,499.99,ms
972,01,00,00,00,64,ns
973,00,00,00,00,499.99,ms
974,10,00,00,00,48,ns
975,11,00,00,00,499.99,ms
976,01,00,00,00,64,ns
977,00,00,00,00,499.99,ms
978,10,00,00,00,56,ns
979,11,00,00,00,499.99,ms
980,01,00,00,00,72,ns
981,00,00,00,00,499.99,ms
982,10,00,00,00,104,ns
983,11,00,00,00,500.01,ms
984,10,00,00,00,5.08,us
985,00,00,00,00,499.96,ms
986,10,00,00,00,88,ns
987,11,00,00,00,499.97,ms
988,01,00,00,00,32,ns
989,00,00,00,00,500.00,ms
990,10,00,00,00,16,ns
991,11,00,00,00,499.99,ms
992,01,00,00,00,24,ns
993,00,00,00,00,499.99,ms
994,10,00,00,00,48,ns
995,11,00,00,00,499.99,ms
996,01,00,00,00,40,ns
997,00,00,00,00,499.99,ms
998,10,00,00,00,40,ns
999,11,00,00,00,499.99,ms
1000,01,00,00,00,48,ns
1001,00,00,00,00,499.99,ms
1002,10,00,00,00,32,ns
1003,11,00,00,00,499.99,ms
1004,01,00,00,00,48,ns
1005,00,00,00,00,499.99,ms
1006,10,00,00,00,32,ns
1007,11,00,00,00,499.99,ms
1008,01,00,00,00,32,ns
1009,00,00,00,00,499.99,ms
1010,10,00,00,00,56,ns
1011,11,00,00,00,499.99,ms
1012,01,00,00,00,64,ns
1013,00,00,00,00,499.99,ms
1014,10,00,00,00,64,ns
1015,11,00,00,00,499.99,ms
1016,01,00,00,00,72,ns
1017,00,00,00,00,499.99,ms
1018,10,00,00,00,56,ns
1019,11,00,00,00,499.99,ms
1020,01,00,00,00,120,ns
1021,00,00,00,00,499.99,ms
1022,10,00,00,00,56,ns
1023,11,00,00,00,500.01,ms
1024,10,00,00,00,16,ns
1025,00,00,00,00,499.96,ms
1026,10,00,00,00,112,ns
1027,11,00,00,00,499.97,ms
1028,01,00,00,00,8,ns
1029,00,00,00,00,500.00,ms
1030,10,00,00,00,8,ns
1031,11,00,00,00,499.99,ms
1032,01,00,00,00,8,ns
1033,00,00,00,00,499.99,ms
1034,10,00,00,00,16,ns
1035,11,00,00,00,499.99,ms
1036,01,00,00,00,16,ns
1037,00,00,00,00,499.99,ms
1038,10,00,00,00,56,ns
1039,11,00,00,00,499.99,ms
1040,01,00,00,00,16,ns
1041,00,00,00,00,499.99,ms
1042,10,00,00,00,24,ns
1043,11,00,00,00,499.99,ms
1044,01,00,00,00,40,ns
1045,00,00,00,00,499.99,ms
1046,10,00,00,00,56,ns
1047,11,00,00,00,499.99,ms
1048,01,00,00,00,48,ns
1049,00,00,00,00,499.99,ms
1050,10,00,00,00,72,ns
1051,11,00,00,00,499.99,ms
1052,01,00,00,00,24,ns
1053,00,00,00,00,499.99,ms
1054,10,00,00,00,56,ns
1055,11,00,00,00,499.99,ms
1056,01,00,00,00,56,ns
1057,00,00,00,00,499.99,ms
1058,10,00,00,00,72,ns
1059,11,00,00,00,499.99,ms
1060,01,00,00,00,88,ns
1061,00,00,00,00,499.99,ms
1062,10,00,00,00,40,ns
1063,11,00,00,00,500.01,ms
1064,00,00,00,00,499.96,ms
1065,10,00,00,00,88,ns
1066,11,00,00,00,499.97,ms
1067,01,00,00,00,16,ns
1068,00,00,00,00,500.00,ms
1069,10,00,00,00,40,ns
1070,11,00,00,00,499.99,ms
1071,00,00,00,00,499.99,ms
1072,10,00,00,00,72,ns
1073,11,00,00,00,499.99,ms
1074,01,00,00,00,16,ns
1075,00,00,00,00,499.99,ms
1076,10,00,00,00,48,ns
1077,11,00,00,00,499.99,ms
1078,01,00,00,00,56,ns
1079,00,00,00,00,499.99,ms
1080,10,00,00,00,40,ns
1081,11,00,00,00,499.99,ms
1082,01,00,00,00,64,ns
1083,00,00,00,00,499.99,ms
1084,10,00,00,00,80,ns
1085,11,00,00,00,499.99,ms
1086,01,00,00,00,48,ns
1087,00,00,00,00,499.99,ms
1088,10,00,00,00,40,ns
1089,11,00,00,00,499.99,ms
1090,01,00,00,00,56,ns
1091,00,00,00,00,499.99,ms
1092,10,00,00,00,112,ns
1093,11,00,00,00,499.99,ms
1094,01,00,00,00,104,ns
1095,00,00,00,00,499.99,ms
1096,10,00,00,00,104,ns
1097,11,00,00,00,499.99,ms
1098,01,00,00,00,112,ns
1099,00,00,00,00,499.99,ms
1100,10,00,00,00,104,ns
1101,11,00,00,00,500.01,ms
1102,10,00,00,00,16,ns
1103,00,00,00,00,499.96,ms
1104,10,00,00,00,120,ns
1105,11,00,00,00,499.97,ms
1106,10,00,00,00,40,ns
1107,00,00,00,00,500.00,ms
1108,01,00,00,00,16,ns
1109,11,00,00,00,499.99,ms
1110,10,00,00,00,56,ns
1111,00,00,00,00,499.99,ms
1112,01,00,00,00,96,ns
1113,11,00,00,00,499.99,ms
1114,10,00,00,00,72,ns
1115,00,00,00,00,499.99,ms
1116,01,00,00,00,128,ns
1117,11,00,00,00,499.99,ms
1118,10,00,00,00,144,ns
1119,00,00,00,00,499.99,ms
1120,01,00,00,00,176,ns
1121,11,00,00,00,499.99,ms
1122,10,00,00,00,192,ns
1123,00,00,00,00,499.99,ms
1124,01,00,00,00,208,ns
1125,11,00,00,00,499.99,ms
1126,10,00,00,00,224,ns
1127,00,00,00,00,499.99,ms
1128,01,00,00,00,248,ns
1129,11,00,00,00,499.99,ms
1130,10,00,00,00,232,ns
1131,00,00,00,00,499.99,ms
1132,01,00,00,00,288,ns
1133,11,00,00,00,499.99,ms
1134,10,00,00,00,304,ns
1135,00,00,00,00,499.99,ms
1136,01,00,00,00,320,ns
1137,11,00,00,00,499.99,ms
1138,10,00,00,00,392,ns
1139,00,00,00,00,499.99,ms
1140,01,00,00,00,384,ns
1141,11,00,00,00,500.01,ms
1142,10,00,00,00,32,ns
1143,00,00,00,00,499.96,ms
1144,01,00,00,00,416,ns
1145,11,00,00,00,499.97,ms
1146,10,00,00,00,16,ns
1147,00,00,00,00,500.00,ms
1148,01,00,00,00,40,ns
1149,11,00,00,00,499.99,ms
1150,10,00,00,00,96,ns
1151,00,00,00,00,499.99,ms
1152,01,00,00,00,64,ns
1153,11,00,00,00,499.99,ms
1154,10,00,00,00,96,ns
1155,00,00,00,00,499.99,ms
1156,01,00,00,00,120,ns
1157,11,00,00,00,499.99,ms
1158,10,00,00,00,136,ns
1159,00,00,00,00,499.99,ms
1160,01,00,00,00,168,ns
1161,11,00,00,00,499.99,ms
1162,10,00,00,00,200,ns
1163,00,00,00,00,499.99,ms
1164,01,00,00,00,192,ns
1165,11,00,00,00,499.99,ms
1166,10,00,00,00,176,ns
1167,00,00,00,00,499.99,ms
1168,01,00,00,00,232,ns
1169,11,00,00,00,499.99,ms
1170,10,00,00,00,240,ns
1171,00,00,00,00,499.99,ms
1172,01,00,00,00,256,ns
1173,11,00,00,00,499.99,ms
1174,10,00,00,00,296,ns
1175,00,00,00,00,499.99,ms
1176,01,00,00,00,280,ns
1177,11,00,00,00,499.99,ms
1178,10,00,00,00,328,ns
1179,00,00,00,00,499.99,ms
1180,01,00,00,00,344,ns
1181,11,00,00,00,500.01,ms
1182,01,00,00,00,24,ns
1183,00,00,00,00,499.96,ms
1184,01,00,00,00,384,ns
1185,11,00,00,00,499.97,ms
1186,01,00,00,00,16,ns
1187,00,00,00,00,500.00,ms
1188,01,00,00,00,64,ns
1189,11,00,00,00,499.99,ms
1190,10,00,00,00,24,ns
1191,00,00,00,00,499.99,ms
1192,01,00,00,00,48,ns
1193,11,00,00,00,499.99,ms
1194,10,00,00,00,56,ns
1195,00,00,00,00,499.99,ms
1196,01,00,00,00,64,ns
1197,11,00,00,00,499.99,ms
1198,10,00,00,00,72,ns
1199,00,00,00,00,499.99,ms
1200,01,00,00,00,152,ns
1201,11,00,00,00,499.99,ms
1202,10,00,00,00,136,ns
1203,00,00,00,00,499.99,ms
1204,01,00,00,00,168,ns
1205,11,00,00,00,499.99,ms
1206,10,00,00,00,224,ns
1207,00,00,00,00,499.99,ms
1208,01,00,00,00,192,ns
1209,11,00,00,00,499.99,ms
1210,10,00,00,00,216,ns
1211,00,00,00,00,499.99,ms
1212,01,00,00,00,240,ns
1213,11,00,00,00,499.99,ms
1214,10,00,00,00,272,ns
1215,00,00,00,00,499.99,ms
1216,01,00,00,00,312,ns
1217,11,00,00,00,499.99,ms
1218,10,00,00,00,256,ns
1219,00,00,00,00,499.99,ms
1220,01,00,00,00,312,ns
1221,11,00,00,00,500.01,ms
1222,10,00,00,00,8,ns
1223,00,00,00,00,499.96,ms
1224,01,00,00,00,352,ns
1225,11,00,00,00,499.97,ms
1226,01,00,00,00,32,ns
1227,00,00,00,00,500.00,ms
1228,10,00,00,00,8,ns
1229,11,00,00,00,499.99,ms
1230,10,00,00,00,8,ns
1231,00,00,00,00,499.99,ms
1232,01,00,00,00,32,ns
1233,11,00,00,00,499.99,ms
1234,10,00,00,00,48,ns
1235,00,00,00,00,499.99,ms
1236,01,00,00,00,40,ns
1237,11,00,00,00,499.99,ms
1238,10,00,00,00,104,ns
1239,00,00,00,00,499.99,ms
1240,01,00,00,00,96,ns
1241,11,00,00,00,499.99,ms
1242,10,00,00,00,112,ns
1243,00,00,00,00,499.99,ms
1244,01,00,00,00,120,ns
1245,11,00,00,00,499.99,ms
1246,10,00,00,00,144,ns
1247,00,00,00,00,499.99,ms
1248,01,00,00,00,152,ns
1249,11,00,00,00,499.99,ms
1250,10,00,00,00,152,ns
1251,00,00,00,00,499.99,ms
1252,01,00,00,00,208,ns
1253,11,00,00,00,499.99,ms
1254,10,00,00,00,248,ns
1255,00,00,00,00,499.99,ms
1256,01,00,00,00,224,ns
1257,11,00,00,00,499.99,ms
1258,10,00,00,00,232,ns
1259,00,00,00,00,499.99,ms
1260,01,00,00,00,272,ns
1261,11,00,00,00,500.01,ms
1262,01,00,00,00,16,ns
1263,00,00,00,00,499.96,ms
1264,01,00,00,00,264,ns
1265,11,00,00,00,499.97,ms
1266,01,00,00,00,24,ns
1267,00,00,00,00,500.00,ms
1268,10,00,00,00,16,ns
1269,11,00,00,00,499.99,ms
1270,01,00,00,00,8,ns
1271,00,00,00,00,499.99,ms
1272,01,00,00,00,24,ns
1273,11,00,00,00,499.99,ms
1274,10,00,00,00,72,ns
1275,00,00,00,00,499.99,ms
1276,01,00,00,00,32,ns
1277,11,00,00,00,499.99,ms
1278,10,00,00,00,96,ns
1279,00,00,00,00,499.99,ms
1280,01,00,00,00,96,ns
1281,11,00,00,00,499.99,ms
1282,10,00,00,00,104,ns
1283,00,00,00,00,499.99,ms
1284,01,00,00,00,128,ns
1285,11,00,00,00,499.99,ms
1286,10,00,00,00,144,ns
1287,00,00,00,00,499.99,ms
1288,01,00,00,00,160,ns
1289,11,00,00,00,499.99,ms
1290,10,00,00,00,208,ns
1291,00,00,00,00,499.99,ms
1292,01,00,00,00,208,ns
1293,11,00,00,00,499.99,ms
1294,10,00,00,00,208,ns
1295,00,00,00,00,499.99,ms
1296,01,00,00,00,240,ns
1297,11,00,00,00,499.99,ms
1298,10,00,00,00,256,ns
1299,00,00,00,00,499.99,ms
1300,01,00,00,00,304,ns
1301,11,00,00,00,500.01,ms
1302,01,00,00,00,16,ns
1303,00,00,00,00,499.96,ms
1304,01,00,00,00,304,ns
1305,11,00,00,00,499.97,ms
1306,10,00,00,00,8,ns
1307,00,00,00,00,500.00,ms
1308,10,00,00,00,16,ns
1309,11,00,00,00,499.99,ms
1310,10,00,00,00,16,ns
1311,00,00,00,00,499.99,ms
1312,10,00,00,00,16,ns
1313,11,00,00,00,499.99,ms
1314,01,00,00,00,56,ns
1315,00,00,00,00,499.99,ms
1316,10,00,00,00,40,ns
1317,11,00,00,00,499.99,ms
1318,01,00,00,00,48,ns
1319,00,00,00,00,499.99,ms
1320,10,00,00,00,72,ns
1321,11,00,00,00,499.99,ms
1322,01,00,00,00,64,ns
1323,00,00,00,00,499.99,ms
1324,10,00,00,00,72,ns
1325,11,00,00,00,499.99,ms
1326,01,00,00,00,112,ns
1327,00,00,00,00,499.99,ms
1328,10,00,00,00,64,ns
1329,11,00,00,00,499.99,ms
1330,01,00,00,00,120,ns
1331,00,00,00,00,499.99,ms
1332,10,00,00,00,120,ns
1333,11,00,00,00,499.99,ms
1334,01,00,00,00,64,ns
1335,00,00,00,00,499.99,ms
1336,10,00,00,00,128,ns
1337,11,00,00,00,499.99,ms
1338,01,00,00,00,112,ns
1339,00,00,00,00,499.99,ms
1340,10,00,00,00,128,ns
1341,11,00,00,00,500.01,ms
1342,10,00,00,00,24,ns
1343,00,00,00,00,499.96,ms
1344,10,00,00,00,96,ns
1345,11,00,00,00,499.97,ms
1346,10,00,00,00,32,ns
1347,00,00,00,00,500.00,ms
1348,01,00,00,00,24,ns
1349,11,00,00,00,499.99,ms
1350,10,00,00,00,16,ns
1351,00,00,00,00,499.99,ms
1352,01,00,00,00,8,ns
1353,11,00,00,00,499.99,ms
1354,01,00,00,00,16,ns
1355,00,00,00,00,499.99,ms
1356,01,00,00,00,8,ns
1357,11,00,00,00,499.99,ms
1358,10,00,00,00,32,ns
1359,00,00,00,00,499.99,ms
1360,01,00,00,00,8,ns
1361,11,00,00,00,499.99,ms
1362,00,00,00,00,499.99,ms
1363,10,00,00,00,16,ns
1364,11,00,00,00,499.99,ms
1365,01,00,00,00,24,ns
1366,00,00,00,00,499.99,ms
1367,10,00,00,00,8,ns
1368,11,00,00,00,499.99,ms
1369,01,00,00,00,32,ns
1370,00,00,00,00,499.99,ms
1371,10,00,00,00,40,ns
1372,11,00,00,00,499.99,ms
1373,01,00,00,00,48,ns
1374,00,00,00,00,499.99,ms
1375,10,00,00,00,80,ns
1376,11,00,00,00,499.99,ms
1377,01,00,00,00,56,ns
1378,00,00,00,00,499.99,ms
1379,10,00,00,00,80,ns
1380,11,00,00,00,500.01,ms
1381,01,00,00,00,24,ns
1382,00,00,00,00,499.96,ms
1383,10,00,00,00,80,ns
1384,11,00,00,00,499.97,ms
1385,01,00,00,00,8,ns
1386,00,00,00,00,500.00,ms
1387,01,00,00,00,8,ns
1388,11,00,00,00,499.99,ms
1389,01,00,00,00,8,ns
1390,00,00,00,00,499.99,ms
1391,11,00,00,00,499.99,ms
1392,01,00,00,00,64,ns
1393,00,00,00,00,499.99,ms
1394,10,00,00,00,40,ns
1395,11,00,00,00,499.99,ms
1396,01,00,00,00,32,ns
1397,00,00,00,00,499.99,ms
1398,10,00,00,00,40,ns
1399,11,00,00,00,499.99,ms
1400,01,00,00,00,56,ns
1401,00,00,00,00,499.99,ms
1402,10,00,00,00,88,ns
1403,11,00,00,00,499.99,ms
1404,01,00,00,00,72,ns
1405,00,00,00,00,499.99,ms
1406,10,00,00,00,88,ns
1407,11,00,00,00,499.99,ms
1408,01,00,00,00,80,ns
1409,00,00,00,00,499.99,ms
1410,10,00,00,00,88,ns
1411,11,00,00,00,499.99,ms
1412,01,00,00,00,80,ns
1413,00,00,00,00,499.99,ms
1414,10,00,00,00,104,ns
1415,11,00,00,00,499.99,ms
1416,01,00,00,00,144,ns
1417,00,00,00,00,499.99,ms
1418,10,00,00,00,88,ns
1419,11,00,00,00,500.01,ms
1420,01,00,00,00,32,ns
1421,00,00,00,00,499.96,ms
1422,10,00,00,00,128,ns
1423,11,00,00,00,499.97,ms
1424,01,00,00,00,8,ns
1425,00,00,00,00,500.00,ms
1426,10,00,00,00,16,ns
1427,11,00,00,00,499.99,ms
1428,01,00,00,00,16,ns
1429,00,00,00,00,499.99,ms
1430,10,00,00,00,16,ns
1431,11,00,00,00,499.99,ms
1432,10,00,00,00,16,ns
1433,00,00,00,00,499.99,ms
1434,10,00,00,00,56,ns
1435,11,00,00,00,499.99,ms
1436,01,00,00,00,48,ns
1437,00,00,00,00,499.99,ms
1438,10,00,00,00,32,ns
1439,11,00,00,00,499.99,ms
1440,01,00,00,00,32,ns
1441,00,00,00,00,499.99,ms
1442,10,00,00,00,96,ns
1443,11,00,00,00,499.99,ms
1444,01,00,00,00,32,ns
1445,00,00,00,00,499.99,ms
1446,10,00,00,00,80,ns
1447,11,00,00,00,499.99,ms
1448,01,00,00,00,48,ns
1449,00,00,00,00,499.99,ms
1450,10,00,00,00,64,ns
1451,11,00,00,00,499.99,ms
1452,01,00,00,00,72,ns
1453,00,00,00,00,499.99,ms
1454,10,00,00,00,48,ns
1455,11,00,00,00,499.99,ms
1456,01,00,00,00,120,ns
1457,00,00,00,00,499.99,ms
1458,10,00,00,00,96,ns
1459,11,00,00,00,500.01,ms
1460,01,00,00,00,8,ns
1461,00,00,00,00,499.96,ms
1462,10,00,00,00,112,ns
1463,11,00,00,00,499.97,ms
1464,01,00,00,00,32,ns
1465,00,00,00,00,500.00,ms
1466,10,00,00,00,48,ns
1467,11,00,00,00,499.99,ms
1468,01,00,00,00,56,ns
1469,00,00,00,00,499.99,ms
1470,10,00,00,00,32,ns
1471,11,00,00,00,499.99,ms
1472,01,00,00,00,72,ns
1473,00,00,00,00,499.99,ms
1474,10,00,00,00,96,ns
1475,11,00,00,00,499.99,ms
1476,01,00,00,00,80,ns
1477,00,00,00,00,499.99,ms
1478,10,00,00,00,88,ns
1479,11,00,00,00,499.99,ms
1480,01,00,00,00,56,ns
1481,00,00,00,00,499.99,ms
1482,10,00,00,00,104,ns
1483,11,00,00,00,499.99,ms
1484,01,00,00,00,104,ns
1485,00,00,00,00,499.99,ms
1486,10,00,00,00,112,ns
1487,11,00,00,00,499.99,ms
1488,01,00,00,00,88,ns
1489,00,00,00,00,499.99,ms
1490,10,00,00,00,136,ns
1491,11,00,00,00,499.99,ms
1492,01,00,00,00,136,ns
1493,00,00,00,00,499.99,ms
1494,10,00,00,00,144,ns
1495,11,00,00,00,499.99,ms
1496,01,00,00,00,152,ns
1497,00,00,00,00,499.99,ms
1498,10,00,00,00,152,ns
1499,11,00,00,00,500.01,ms
1500,00,00,00,00,499.96,ms
1501,10,00,00,00,160,ns
1502,11,00,00,00,499.97,ms
1503,01,00,00,00,24,ns
1504,00,00,00,00,500.00,ms
1505,10,00,00,00,32,ns
1506,11,00,00,00,499.99,ms
1507,01,00,00,00,48,ns
1508,00,00,00,00,499.99,ms
1509,10,00,00,00,56,ns
1510,11,00,00,00,499.99,ms
1511,01,00,00,00,48,ns
1512,00,00,00,00,499.99,ms
1513,10,00,00,00,56,ns
1514,11,00,00,00,499.99,ms
1515,01,00,00,00,80,ns
1516,00,00,00,00,499.99,ms
1517,10,00,00,00,96,ns
1518,11,00,00,00,499.99,ms
1519,01,00,00,00,40,ns
1520,00,00,00,00,499.99,ms
1521,10,00,00,00,88,ns
1522,11,00,00,00,499.99,ms
1523,01,00,00,00,88,ns
1524,00,00,00,00,499.99,ms
1525,10,00,00,00,64,ns
1526,11,00,00,00,499.99,ms
1527,01,00,00,00,96,ns
1528,00,00,00,00,499.99,ms
1529,10,00,00,00,112,ns
1530,11,00,00,00,499.99,ms
1531,01,00,00,00,120,ns
1532,00,00,00,00,499.99,ms
1533,10,00,00,00,88,ns
1534,11,00,00,00,499.99,ms
1535,01,00,00,00,184,ns
1536,00,00,00,00,499.99,ms
1537,10,00,00,00,136,ns
1538,11,00,00,00,500.01,ms
1539,10,00,00,00,8,ns
1540,00,00,00,00,499.96,ms
1541,10,00,00,00,184,ns
1542,11,00,00,00,499.97,ms
1543,01,00,00,00,32,ns
1544,00,00,00,00,500.00,ms
1545,10,00,00,00,64,ns
1546,11,00,00,00,499.99,ms
1547,01,00,00,00,72,ns
1548,00,00,00,00,499.99,ms
1549,10,00,00,00,64,ns
1550,11,00,00,00,499.99,ms
1551,01,00,00,00,64,ns
1552,00,00,00,00,499.99,ms
1553,10,00,00,00,72,ns
1554,11,00,00,00,499.99,ms
1555,01,00,00,00,88,ns
1556,00,00,00,00,499.99,ms
1557,10,00,00,00,64,ns
1558,11,00,00,00,499.99,ms
1559,01,00,00,00,72,ns
1560,00,00,00,00,499.99,ms
1561,10,00,00,00,152,ns
1562,11,00,00,00,499.99,ms
1563,01,00,00,00,128,ns
1564,00,00,00,00,499.99,ms
1565,10,00,00,00,144,ns
1566,11,00,00,00,499.99,ms
1567,01,00,00,00,136,ns
1568,00,00,00,00,499.99,ms
1569,10,00,00,00,128,ns
1570,11,00,00,00,499.99,ms
1571,01,00,00,00,152,ns
1572,00,00,00,00,499.99,ms
1573,10,00,00,00,136,ns
1574,11,00,00,00,499.99,ms
1575,01,00,00,00,144,ns
1576,00,00,00,00,499.99,ms
1577,10,00,00,00,136,ns
1578,11,00,00,00,500.01,ms
1579,10,00,00,00,24,ns
1580,00,00,00,00,499.96,ms
1581,10,00,00,00,136,ns
1582,11,00,00,00,499.97,ms
1583,01,00,00,00,16,ns
1584,00,00,00,00,500.00,ms
1585,10,00,00,00,48,ns
1586,11,00,00,00,499.99,ms
1587,01,00,00,00,24,ns
1588,00,00,00,00,499.99,ms
1589,10,00,00,00,64,ns
1590,11,00,00,00,499.99,ms
1591,01,00,00,00,64,ns
1592,00,00,00,00,499.99,ms
1593,10,00,00,00,40,ns
1594,11,00,00,00,499.99,ms
1595,01,00,00,00,56,ns
1596,00,00,00,00,499.99,ms
1597,10,00,00,00,64,ns
1598,11,00,00,00,499.99,ms
1599,01,00,00,00,72,ns
1600,00,00,00,00,499.99,ms
1601,10,00,00,00,48,ns
1602,11,00,00,00,499.99,ms
1603,01,00,00,00,120,ns
1604,00,00,00,00,499.99,ms
1605,10,00,00,00,80,ns
1606,11,00,00,00,499.99,ms
1607,01,00,00,00,88,ns
1608,00,00,00,00,499.99,ms
1609,10,00,00,00,96,ns
1610,11,00,00,00,499.99,ms
1611,01,00,00,00,88,ns
1612,00,00,00,00,499.99,ms
1613,10,00,00,00,120,ns
1614,11,00,00,00,499.99,ms
1615,01,00,00,00,112,ns
1616,00,00,00,00,499.99,ms
1617,10,00,00,00,120,ns
1618,11,00,00,00,500.01,ms
1619,01,00,00,00,24,ns
1620,00,00,00,00,499.96,ms
1621,10,00,00,00,144,ns
1622,11,00,00,00,499.97,ms
1623,00,00,00,00,500.00,ms
1624,01,00,00,00,24,ns
1625,11,00,00,00,499.99,ms
1626,10,00,00,00,16,ns
1627,00,00,00,00,499.99,ms
1628,10,00,00,00,48,ns
1629,11,00,00,00,499.99,ms
1630,00,00,00,00,499.99,ms
1631,10,00,00,00,16,ns
1632,11,00,00,00,499.99,ms
1633,01,00,00,00,16,ns
1634,00,00,00,00,499.99,ms
1635,10,00,00,00,40,ns
1636,11,00,00,00,499.99,ms
1637,01,00,00,00,24,ns
1638,00,00,00,00,499.99,ms
1639,10,00,00,00,32,ns
1640,11,00,00,00,499.99,ms
1641,01,00,00,00,16,ns
1642,00,00,00,00,499.99,ms
1643,10,00,00,00,32,ns
1644,11,00,00,00,499.99,ms
1645,01,00,00,00,8,ns
1646,00,00,00,00,499.99,ms
1647,10,00,00,00,8,ns
1648,11,00,00,00,499.99,ms
1649,01,00,00,00,48,ns
1650,00,00,00,00,499.99,ms
1651,10,00,00,00,32,ns
1652,11,00,00,00,499.99,ms
1653,01,00,00,00,56,ns
1654,00,00,00,00,499.99,ms
1655,10,00,00,00,40,ns
1656,11,00,00,00,500.01,ms
1657,01,00,00,00,8,ns
1658,00,00,00,00,499.96,ms
1659,10,00,00,00,80,ns
1660,11,00,00,00,499.97,ms
1661,10,00,00,00,8,ns
1662,00,00,00,00,500.00,ms
1663,10,00,00,00,40,ns
1664,11,00,00,00,499.99,ms
1665,01,00,00,00,8,ns
1666,00,00,00,00,499.99,ms
1667,10,00,00,00,24,ns
1668,11,00,00,00,499.99,ms
1669,01,00,00,00,16,ns
1670,00,00,00,00,499.99,ms
1671,10,00,00,00,24,ns
1672,11,00,00,00,499.99,ms
1673,01,00,00,00,24,ns
1674,00,00,00,00,499.99,ms
1675,11,00,00,00,499.99,ms
1676,01,00,00,00,48,ns
1677,00,00,00,00,499.99,ms
1678,10,00,00,00,80,ns
1679,11,00,00,00,499.99,ms
1680,01,00,00,00,48,ns
1681,00,00,00,00,499.99,ms
1682,10,00,00,00,32,ns
1683,11,00,00,00,499.99,ms
1684,01,00,00,00,48,ns
1685,00,00,00,00,499.99,ms
1686,10,00,00,00,56,ns
1687,11,00,00,00,499.99,ms
1688,01,00,00,00,64,ns
1689,00,00,00,00,499.99,ms
1690,10,00,00,00,72,ns
