Sample#,gps_arduino,pps_mirror,gps_rpi,gps_pure,mote,SampleTime,units
758,11,00,01,00,00,36.26,us
759,11,00,11,00,00,85.27,ms
760,11,00,11,00,01,34.78,us
761,11,00,11,00,11,14.37,ms
762,10,00,11,00,11,68.77,us
763,00,00,11,00,11,400.21,ms
764,00,00,10,00,11,18.95,us
765,00,00,00,00,11,85.29,ms
766,00,00,00,00,10,34.55,us
767,00,00,00,00,00,14.35,ms
768,01,00,00,00,00,79.46,us
769,11,00,00,00,00,300.00,ms
770,11,00,00,01,00,40,ns
771,11,00,00,11,00,100.00,ms
772,11,00,00,10,00,40,ns
773,11,00,00,00,00,128.52,us
774,11,01,00,00,00,12.72,us
775,11,11,00,00,00,12.04,us
776,11,10,00,00,00,17.50,us
777,11,00,00,00,00,43.19,us
778,11,00,01,00,00,61.57,us
779,11,00,11,00,00,85.26,ms
780,11,00,11,00,01,36.92,us
781,11,00,11,00,11,14.34,ms
782,10,00,11,00,11,79.18,us
783,00,00,11,00,11,400.22,ms
784,00,00,10,00,11,29.54,us
785,00,00,00,00,11,85.29,ms
786,00,00,00,00,10,37.84,us
787,00,00,00,00,00,14.32,ms
788,01,00,00,00,00,89.86,us
789,11,00,00,00,00,300.00,ms
790,11,00,00,01,00,32,ns
791,11,00,00,11,00,100.00,ms
792,11,00,00,10,00,32,ns
793,11,00,00,00,00,119.34,us
794,11,10,00,00,00,23.51,us
795,11,00,00,00,00,2.29,us
796,11,01,00,00,00,30.61,us
797,11,00,00,00,00,50.66,us
798,11,00,01,00,00,22.07,us
799,11,00,11,00,00,85.30,ms
800,11,00,11,00,01,32.29,us
801,11,00,11,00,11,14.31,ms
802,10,00,11,00,11,89.60,us
803,00,00,11,00,11,400.24,ms
804,00,00,10,00,11,25.91,us
805,00,00,00,00,11,85.29,ms
806,00,00,00,00,10,40.89,us
807,00,00,00,00,00,14.29,ms
808,01,00,00,00,00,100.28,us
809,11,00,00,00,00,300.01,ms
810,11,00,00,01,00,32,ns
811,11,00,00,11,00,100.00,ms
812,11,00,00,10,00,32,ns
813,11,00,00,00,00,125.65,us
814,11,10,00,00,00,2.73,us
815,11,11,00,00,00,23.24,us
816,11,01,00,00,00,2.07,us
817,11,00,00,00,00,63.84,us
818,11,00,01,00,00,31.26,us
819,11,00,11,00,00,85.31,ms
820,11,00,11,00,01,35.64,us
821,11,00,11,00,11,14.28,ms
822,10,00,11,00,11,93.14,us
823,00,00,11,00,11,400.24,ms
824,00,00,10,00,11,24.14,us
825,00,00,00,00,11,85.32,ms
826,00,00,00,00,10,36.72,us
827,00,00,00,00,00,14.26,ms
828,01,00,00,00,00,101.78,us
829,11,00,00,00,00,300.02,ms
830,11,00,00,01,00,40,ns
831,11,00,00,11,00,100.00,ms
832,11,00,00,10,00,32,ns
833,11,00,00,00,00,125.78,us
834,11,10,00,00,00,2.21,us
835,11,11,00,00,00,21.38,us
836,11,01,00,00,00,3.39,us
837,11,00,00,00,00,60.22,us
838,11,00,01,00,00,33.92,us
839,11,00,11,00,00,85.32,ms
840,11,00,11,00,01,40.13,us
841,11,00,11,00,11,14.24,ms
842,10,00,11,00,11,110.42,us
843,00,00,11,00,11,400.24,ms
844,00,00,10,00,11,28.66,us
845,00,00,00,00,11,85.33,ms
846,00,00,00,00,10,41.20,us
847,00,00,00,00,00,14.23,ms
848,01,00,00,00,00,110.17,us
849,11,00,00,00,00,300.03,ms
850,11,00,00,01,00,32,ns
851,11,00,00,11,00,100.00,ms
852,11,00,00,10,00,32,ns
853,11,00,00,00,00,115.90,us
854,11,10,00,00,00,36.49,us
855,11,11,00,00,00,31.19,us
856,11,10,00,00,00,42.81,us
857,11,10,01,00,00,89.95,us
858,11,00,01,00,00,503.37,us
859,11,00,11,00,00,84.76,ms
860,11,00,11,00,01,37.10,us
861,11,00,11,00,11,14.40,ms
862,10,00,11,00,11,11.44,us
863,00,00,11,00,11,400.18,ms
864,00,00,01,00,11,1.82,us
865,00,00,00,00,11,85.36,ms
866,00,00,00,00,10,46.82,us
867,00,00,00,00,00,14.38,ms
868,01,00,00,00,00,11.18,us
869,11,00,00,00,00,299.96,ms
870,11,00,00,01,00,56,ns
871,11,00,00,11,00,100.00,ms
872,11,00,00,10,00,48,ns
873,11,00,00,00,00,122.19,us
874,11,01,00,00,00,2.22,us
875,11,11,00,00,00,22.69,us
876,11,10,00,00,00,2.87,us
877,11,00,00,00,00,59.47,us
878,11,00,01,00,00,18.37,us
879,11,00,11,00,00,85.37,ms
880,11,00,11,00,01,39.18,us
881,11,00,11,00,11,14.37,ms
882,10,00,11,00,11,21.86,us
883,00,00,11,00,11,400.17,ms
884,00,00,01,00,11,16.38,us
885,00,00,00,00,11,85.38,ms
886,00,00,00,00,10,42.76,us
887,00,00,00,00,00,14.36,ms
888,01,00,00,00,00,21.59,us
889,11,00,00,00,00,299.97,ms
890,11,00,00,01,00,40,ns
891,11,00,00,11,00,100.00,ms
892,11,00,00,10,00,40,ns
893,11,00,00,00,00,127.78,us
894,11,01,00,00,00,24.86,us
895,11,00,00,00,00,35.24,us
896,11,10,00,00,00,25.29,us
897,11,10,01,00,00,5.26,us
898,11,00,01,00,00,71.69,us
899,11,00,11,00,00,85.32,ms
900,11,00,11,00,01,39.68,us
901,11,00,11,00,11,14.34,ms
902,10,00,11,00,11,32.27,us
903,00,00,11,00,11,400.18,ms
904,00,00,10,00,11,32.90,us
905,00,00,00,00,11,85.36,ms
906,00,00,00,00,10,42.30,us
907,00,00,00,00,00,14.33,ms
908,01,00,00,00,00,32.01,us
909,11,00,00,00,00,299.97,ms
910,11,00,00,01,00,40,ns
911,11,00,00,11,00,100.00,ms
912,11,00,00,10,00,48,ns
913,11,00,00,00,00,118.50,us
914,11,10,00,00,00,14.36,us
915,11,11,00,00,00,11.67,us
916,11,01,00,00,00,75.82,us
917,11,01,10,00,00,2.50,us
918,11,01,11,00,00,69.07,us
919,11,00,11,00,00,85.33,ms
920,11,00,11,00,01,40.72,us
921,11,00,11,00,11,14.32,ms
922,10,00,11,00,11,42.69,us
923,00,00,11,00,11,400.18,ms
924,00,00,01,00,11,12.26,us
925,00,00,00,00,11,85.40,ms
926,00,00,00,00,10,46.27,us
927,00,00,00,00,00,14.30,ms
928,01,00,00,00,00,42.42,us
929,11,00,00,00,00,299.97,ms
930,11,00,00,01,00,56,ns
931,11,00,00,11,00,100.00,ms
932,11,00,00,10,00,48,ns
933,11,00,00,00,00,124.17,us
934,11,10,00,00,00,400,ns
935,11,11,00,00,00,23.95,us
936,11,10,00,00,00,368,ns
937,11,00,00,00,00,72.78,us
938,11,00,01,00,00,2.83,us
939,11,00,11,00,00,85.41,ms
940,11,00,11,00,01,40.09,us
941,11,00,11,00,11,14.30,ms
942,10,00,11,00,11,31.22,us
943,00,00,11,00,11,400.20,ms
944,00,00,01,00,11,15.88,us
945,00,00,00,00,11,85.36,ms
946,00,00,00,00,10,90.64,us
947,00,00,00,00,00,14.28,ms
948,01,00,00,00,00,41.90,us
949,11,00,00,00,00,299.99,ms
950,11,00,00,01,00,56,ns
951,11,00,00,11,00,100.00,ms
952,11,00,00,10,00,48,ns
953,11,00,00,00,00,132.40,us
954,11,01,00,00,00,12.48,us
955,11,11,00,00,00,13.48,us
956,11,10,00,00,00,33.60,us
957,11,00,00,00,00,34.22,us
958,11,00,01,00,00,34.50,us
959,11,00,11,00,00,85.33,ms
960,11,00,11,00,01,89.38,us
961,11,00,11,00,11,14.28,ms
962,10,00,11,00,11,41.62,us
963,00,00,11,00,11,400.21,ms
964,00,00,10,00,11,29.38,us
965,00,00,00,00,11,85.34,ms
966,00,00,00,00,10,91.76,us
967,00,00,00,00,00,14.26,ms
968,01,00,00,00,00,52.30,us
969,11,00,00,00,00,299.99,ms
970,11,00,00,01,00,56,ns
971,11,00,00,11,00,100.00,ms
972,11,00,00,10,00,48,ns
973,11,00,00,00,00,118.02,us
974,11,10,00,00,00,24.71,us
975,11,00,00,00,00,2.84,us
976,11,01,00,00,00,31.61,us
977,11,00,00,00,00,38.95,us
978,11,00,10,00,00,13.34,us
979,11,00,11,00,00,85.37,ms
980,11,00,11,00,01,89.84,us
981,11,00,11,00,11,14.26,ms
982,10,00,11,00,11,51.83,us
983,00,00,11,00,11,400.21,ms
984,00,00,10,00,11,25.94,us
985,00,00,00,00,11,85.36,ms
986,00,00,00,00,10,98.14,us
987,00,00,00,00,00,14.23,ms
988,01,00,00,00,00,61.99,us
989,11,00,00,00,00,299.99,ms
990,11,00,00,01,00,56,ns
991,11,00,00,11,00,100.00,ms
992,11,00,00,10,00,64,ns
993,11,00,00,00,00,122.43,us
994,11,01,00,00,00,3.90,us
995,11,11,00,00,00,21.87,us
996,11,10,00,00,00,16.35,us
997,11,00,00,00,00,56.21,us
998,11,00,01,00,00,6.72,us
999,11,00,11,00,00,85.38,ms
1000,11,00,11,00,01,93.82,us
1001,11,00,11,00,11,14.23,ms
1002,10,00,11,00,11,62.44,us
1003,00,00,11,00,11,400.20,ms
1004,00,00,01,00,11,17.81,us
1005,00,00,00,00,11,85.38,ms
1006,00,00,00,00,10,99.40,us
1007,00,00,00,00,00,14.21,ms
1008,01,00,00,00,00,73.11,us
1009,11,00,00,00,00,300.00,ms
1010,11,00,00,01,00,56,ns
1011,11,00,00,11,00,100.00,ms
1012,11,00,00,10,00,56,ns
1013,11,00,00,00,00,128.59,us
1014,11,01,00,00,00,12.88,us
1015,11,11,00,00,00,11.79,us
1016,11,10,00,00,00,36.66,us
1017,11,00,00,00,00,35.14,us
1018,11,00,01,00,00,33.28,us
1019,11,00,11,00,00,85.36,ms
1020,11,00,11,00,01,93.92,us
1021,11,00,11,00,11,14.20,ms
1022,10,00,11,00,11,72.85,us
1023,00,00,11,00,11,400.21,ms
1024,00,00,01,00,11,8.12,us
1025,00,00,00,00,11,85.40,ms
1026,00,00,00,00,10,102.51,us
1027,00,00,00,00,00,14.18,ms
1028,01,00,00,00,00,83.52,us
1029,11,00,00,00,00,300.00,ms
1030,11,00,00,01,00,48,ns
1031,11,00,00,11,00,100.00,ms
1032,11,00,00,10,00,56,ns
1033,11,00,00,00,00,124.54,us
1034,11,10,00,00,00,37.03,us
1035,11,00,00,00,00,28.34,us
1036,11,01,00,00,00,31.46,us
1037,11,00,00,00,00,3.79,us
1038,11,00,10,00,00,5.02,us
1039,11,00,11,00,00,85.40,ms
1040,11,00,11,00,01,96.20,us
1041,11,00,11,00,11,14.18,ms
1042,10,00,11,00,11,83.26,us
1043,00,00,11,00,11,400.21,ms
1044,00,00,01,00,11,10.69,us
1045,00,00,00,00,11,85.41,ms
1046,00,00,00,00,10,107.06,us
1047,00,00,00,00,00,14.15,ms
1048,01,00,00,00,00,93.93,us
1049,11,00,00,00,00,300.00,ms
1050,11,00,00,01,00,56,ns
1051,11,00,00,11,00,100.00,ms
1052,11,00,00,10,00,56,ns
1053,11,00,00,00,00,122.84,us
1054,11,01,00,00,00,25.44,us
1055,11,00,00,00,00,16.37,us
1056,11,10,00,00,00,57.75,us
1057,11,10,01,00,00,122.08,us
1058,11,00,01,00,00,522.16,us
1059,11,00,11,00,00,84.77,ms
1060,11,00,11,00,01,108.50,us
1061,11,00,11,00,11,14.27,ms
1062,10,00,11,00,11,7.57,us
1063,00,00,11,00,11,400.19,ms
1064,00,00,10,00,11,27.73,us
1065,00,00,00,00,11,85.39,ms
1066,00,00,00,00,10,103.96,us
1067,00,00,00,00,00,14.27,ms
1068,01,00,00,00,00,7.41,us
1069,11,00,00,00,00,299.96,ms
1070,11,00,00,01,00,64,ns
1071,11,00,00,11,00,100.00,ms
1072,11,00,00,10,00,56,ns
1073,11,00,00,00,00,136.21,us
1074,11,01,00,00,00,13.50,us
1075,11,11,00,00,00,12.31,us
1076,11,10,00,00,00,17.05,us
1077,11,00,00,00,00,42.34,us
1078,11,00,01,00,00,72.54,us
1079,11,00,11,00,00,85.36,ms
1080,11,00,11,00,01,102.43,us
1081,11,00,11,00,11,14.26,ms
1082,10,00,11,00,11,9.12,us
1083,00,00,11,00,11,400.18,ms
1084,00,00,10,00,11,38.98,us
1085,00,00,00,00,11,85.39,ms
1086,00,00,00,00,10,109.05,us
1087,00,00,00,00,00,14.24,ms
1088,01,00,00,00,00,20.27,us
1089,11,00,00,00,00,299.97,ms
1090,11,00,00,01,00,56,ns
1091,11,00,00,11,00,100.00,ms
1092,11,00,00,10,00,48,ns
1093,11,00,00,00,00,123.22,us
1094,11,10,00,00,00,25.02,us
1095,11,00,00,00,00,592,ns
1096,11,01,00,00,00,32.14,us
1097,11,00,00,00,00,52.90,us
1098,11,00,01,00,00,31.62,us
1099,11,00,11,00,00,85.40,ms
1100,11,00,11,00,01,103.81,us
1101,11,00,11,00,11,14.24,ms
1102,10,00,11,00,11,18.18,us
1103,00,00,11,00,11,400.19,ms
1104,00,00,10,00,11,42.08,us
1105,00,00,00,00,11,85.40,ms
1106,00,00,00,00,10,111.62,us
1107,00,00,00,00,00,14.23,ms
1108,01,00,00,00,00,17.90,us
1109,11,00,00,00,00,299.97,ms
1110,11,00,00,01,00,56,ns
1111,11,00,00,11,00,100.00,ms
1112,11,00,00,10,00,64,ns
1113,11,00,00,00,00,124.10,us
1114,11,10,00,00,00,896,ns
1115,11,11,00,00,00,25.39,us
1116,11,01,00,00,00,75.95,us
1117,11,01,01,00,00,42.83,us
1118,11,01,11,00,00,10.95,us
1119,11,00,11,00,00,85.39,ms
1120,11,00,11,00,01,108.70,us
1121,11,00,11,00,11,14.22,ms
1122,10,00,11,00,11,25.87,us
1123,00,00,11,00,11,400.19,ms
1124,00,00,10,00,11,43.86,us
1125,00,00,00,00,11,85.41,ms
1126,00,00,00,00,10,115.30,us
1127,00,00,00,00,00,14.20,ms
1128,01,00,00,00,00,27.52,us
1129,11,00,00,00,00,299.97,ms
1130,11,00,00,01,00,56,ns
1131,11,00,00,11,00,100.00,ms
1132,11,00,00,10,00,56,ns
1133,11,00,00,00,00,127.94,us
1134,11,10,00,00,00,1.30,us
1135,11,11,00,00,00,23.66,us
1136,11,01,00,00,00,1.56,us
1137,11,00,00,00,00,62.78,us
1138,11,00,01,00,00,57.38,us
1139,11,00,11,00,00,85.41,ms
1140,11,00,11,00,01,109.85,us
1141,11,00,11,00,11,14.20,ms
1142,10,00,11,00,11,28.50,us
1143,00,00,11,00,11,400.19,ms
1144,00,00,10,00,11,92.35,us
1145,00,00,00,00,11,85.46,ms
1146,00,00,00,00,01,22.48,us
1147,00,00,00,00,00,14.19,ms
1148,01,00,00,00,00,30.03,us
1149,11,00,00,00,00,299.98,ms
1150,11,00,00,01,00,56,ns
1151,11,00,00,11,00,100.00,ms
1152,11,00,00,10,00,56,ns
1153,11,00,00,00,00,123.16,us
1154,11,10,00,00,00,26.28,us
1155,11,00,00,00,00,1.84,us
1156,11,01,00,00,00,32.05,us
1157,11,00,00,00,00,37.87,us
1158,11,00,01,00,00,52.78,us
1159,11,00,11,00,00,85.50,ms
1160,11,00,11,00,10,27.24,us
1161,11,00,11,00,11,14.18,ms
1162,10,00,11,00,11,37.90,us
1163,00,00,11,00,11,400.19,ms
1164,00,00,10,00,11,54.73,us
1165,00,00,00,00,11,85.51,ms
1166,00,00,00,00,01,30.66,us
1167,00,00,00,00,00,14.16,ms
1168,01,00,00,00,00,39.27,us
1169,11,00,00,00,00,299.98,ms
1170,11,00,00,01,00,56,ns
1171,11,00,00,11,00,100.00,ms
1172,11,00,00,10,00,64,ns
1173,11,00,00,00,00,128.10,us
1174,11,10,00,00,00,24.32,us
1175,11,11,00,00,00,2.26,us
1176,11,01,00,00,00,31.66,us
1177,11,00,00,00,00,47.30,us
1178,11,00,01,00,00,41.03,us
1179,11,00,11,00,00,85.51,ms
1180,11,00,11,00,10,43.69,us
1181,11,00,11,00,11,14.14,ms
1182,10,00,11,00,11,48.88,us
1183,00,00,11,00,11,400.20,ms
1184,00,00,10,00,11,56.75,us
1185,00,00,00,00,11,85.51,ms
1186,00,00,00,00,01,35.19,us
1187,00,00,00,00,00,14.13,ms
1188,01,00,00,00,00,48.59,us
1189,11,00,00,00,00,299.98,ms
1190,11,00,00,01,00,56,ns
1191,11,00,00,11,00,100.00,ms
1192,11,00,00,10,00,64,ns
1193,11,00,00,00,00,127.16,us
1194,11,01,00,00,00,19.01,us
1195,11,11,00,00,00,6.89,us
1196,11,10,00,00,00,24.18,us
1197,11,00,00,00,00,32.53,us
1198,11,00,01,00,00,80.66,us
1199,11,00,11,00,00,85.50,ms
1200,11,00,11,00,10,36.50,us
1201,11,00,11,00,11,14.13,ms
1202,10,00,11,00,11,45.63,us
1203,00,00,11,00,11,400.20,ms
1204,00,00,10,00,11,57.67,us
1205,00,00,00,00,11,85.53,ms
1206,00,00,00,00,01,36.12,us
1207,00,00,00,00,00,14.12,ms
1208,01,00,00,00,00,47.27,us
1209,11,00,00,00,00,299.98,ms
1210,11,00,00,01,00,56,ns
1211,11,00,00,11,00,100.00,ms
1212,11,00,00,10,00,56,ns
1213,11,00,00,00,00,116.99,us
1214,11,10,00,00,00,17.82,us
1215,11,11,00,00,00,6.19,us
1216,11,01,00,00,00,19.17,us
1217,11,00,00,00,00,56.38,us
1218,11,00,01,00,00,63.97,us
1219,11,00,11,00,00,85.53,ms
1220,11,00,11,00,10,38.58,us
1221,11,00,11,00,11,14.10,ms
1222,10,00,11,00,11,59.18,us
1223,00,00,11,00,11,400.20,ms
1224,00,00,10,00,11,69.36,us
1225,00,00,00,00,11,85.53,ms
1226,00,00,00,00,01,38.83,us
1227,00,00,00,00,00,14.09,ms
1228,01,00,00,00,00,59.96,us
1229,11,00,00,00,00,299.99,ms
1230,11,00,00,01,00,48,ns
1231,11,00,00,11,00,100.00,ms
1232,11,00,00,10,00,48,ns
1233,11,00,00,00,00,124.09,us
1234,11,10,00,00,00,312,ns
1235,11,11,00,00,00,23.75,us
1236,11,01,00,00,00,536,ns
1237,11,00,00,00,00,60.90,us
1238,11,00,01,00,00,74.81,us
1239,11,00,11,00,00,85.53,ms
1240,11,00,11,00,10,42.54,us
1241,11,00,11,00,11,14.08,ms
1242,10,00,11,00,11,60.88,us
1243,00,00,11,00,11,400.20,ms
1244,00,00,10,00,11,60.17,us
1245,00,00,00,00,11,85.55,ms
1246,00,00,00,00,01,42.14,us
1247,00,00,00,00,00,14.07,ms
1248,01,00,00,00,00,62.58,us
1249,11,00,00,00,00,299.99,ms
1250,11,00,00,01,00,56,ns
1251,11,00,00,11,00,100.00,ms
1252,11,00,00,10,00,56,ns
1253,11,00,00,00,00,126.45,us
1254,11,01,00,00,00,12.97,us
1255,11,11,00,00,00,12.03,us
1256,11,10,00,00,00,60.58,us
1257,11,10,01,00,00,121.51,us
1258,11,00,01,00,00,523.26,us
1259,11,00,11,00,00,84.97,ms
1260,11,00,11,00,10,43.26,us
1261,11,00,11,00,11,14.15,ms
1262,10,00,11,00,11,8.92,us
1263,00,00,11,00,11,400.17,ms
1264,00,00,10,00,11,24.13,us
1265,00,00,00,00,11,85.60,ms
1266,00,00,00,00,01,47.14,us
1267,00,00,00,00,00,14.13,ms
1268,01,00,00,00,00,10.76,us
1269,11,00,00,00,00,299.97,ms
1270,11,00,00,01,00,56,ns
1271,11,00,00,11,00,100.00,ms
1272,11,00,00,10,00,56,ns
1273,11,00,00,00,00,122.26,us
1274,11,10,00,00,00,23.98,us
1275,11,00,00,00,00,2.94,us
1276,11,01,00,00,00,31.53,us
1277,11,00,00,00,00,39.90,us
1278,11,00,01,00,00,22.58,us
1279,11,00,11,00,00,85.60,ms
1280,11,00,11,00,10,52.46,us
1281,11,00,11,00,11,14.13,ms
1282,10,00,11,00,11,8.40,us
1283,00,00,11,00,11,400.18,ms
1284,00,00,10,00,11,30.22,us
1285,00,00,00,00,11,85.61,ms
1286,00,00,00,00,01,49.83,us
1287,00,00,00,00,00,14.11,ms
1288,01,00,00,00,00,8.80,us
1289,11,00,00,00,00,299.97,ms
1290,11,00,00,01,00,40,ns
1291,11,00,00,11,00,100.00,ms
1292,11,00,00,10,00,40,ns
1293,11,00,00,00,00,130.18,us
1294,11,10,00,00,00,1.40,us
1295,11,11,00,00,00,25.78,us
1296,11,01,00,00,00,2.06,us
1297,11,00,00,00,00,55.87,us
1298,11,00,01,00,00,40.45,us
1299,11,00,11,00,00,85.59,ms
1300,11,00,11,00,10,54.94,us
1301,11,00,11,00,11,14.10,ms
1302,10,00,11,00,11,21.18,us
1303,00,00,11,00,11,400.18,ms
1304,00,00,10,00,11,18.48,us
1305,00,00,00,00,11,85.62,ms
1306,00,00,00,00,01,53.76,us
1307,00,00,00,00,00,14.09,ms
1308,01,00,00,00,00,19.10,us
1309,11,00,00,00,00,299.97,ms
1310,11,00,00,01,00,56,ns
1311,11,00,00,11,00,100.00,ms
1312,11,00,00,10,00,56,ns
1313,11,00,00,00,00,128.82,us
1314,11,01,00,00,00,17.66,us
1315,11,11,00,00,00,45.94,us
1316,11,01,00,00,00,18.70,us
1317,11,01,01,00,00,47.33,us
1318,11,01,11,00,00,28.68,us
1319,11,00,11,00,00,85.57,ms
1320,11,00,11,00,10,60.69,us
1321,11,00,11,00,11,14.08,ms
1322,10,00,11,00,11,18.94,us
1323,00,00,11,00,11,400.19,ms
1324,00,00,10,00,11,13.36,us
1325,00,00,00,00,11,85.63,ms
1326,00,00,00,00,01,57.42,us
1327,00,00,00,00,00,14.07,ms
1328,01,00,00,00,00,18.95,us
1329,11,00,00,00,00,299.97,ms
1330,11,00,00,01,00,48,ns
1331,11,00,00,11,00,100.00,ms
1332,11,00,00,10,00,48,ns
1333,11,00,00,00,00,119.24,us
1334,11,10,00,00,00,23.04,us
1335,11,00,00,00,00,6.02,us
1336,11,01,00,00,00,31.46,us
1337,11,00,00,00,00,43.07,us
1338,11,00,01,00,00,15.34,us
1339,11,00,11,00,00,85.63,ms
1340,11,00,11,00,10,66.79,us
1341,11,00,11,00,11,14.06,ms
1342,10,00,11,00,11,20.99,us
1343,00,00,11,00,11,400.19,ms
1344,00,00,10,00,11,59.22,us
1345,00,00,00,00,11,85.59,ms
1346,00,00,00,00,01,44.22,us
1347,00,00,00,00,00,14.07,ms
1348,01,00,00,00,00,22.55,us
1349,11,00,00,00,00,299.97,ms
1350,11,00,00,01,00,40,ns
1351,11,00,00,11,00,100.00,ms
1352,11,00,00,10,00,40,ns
1353,11,00,00,00,00,126.31,us
1354,11,10,00,00,00,3.16,us
1355,11,11,00,00,00,23.14,us
1356,11,01,00,00,00,3.15,us
1357,11,00,00,00,00,63.14,us
1358,11,00,01,00,00,33.07,us
1359,11,00,11,00,00,85.62,ms
1360,11,00,11,00,10,50.69,us
1361,11,00,11,00,11,14.06,ms
1362,10,00,11,00,11,33.11,us
1363,00,00,11,00,11,400.19,ms
1364,00,00,10,00,11,7.94,us
1365,00,00,00,00,11,85.65,ms
1366,00,00,00,00,01,54.47,us
1367,00,00,00,00,00,14.05,ms
1368,01,00,00,00,00,32.56,us
1369,11,00,00,00,00,299.98,ms
1370,11,00,00,01,00,48,ns
1371,11,00,00,11,00,100.00,ms
1372,11,00,00,10,00,40,ns
1373,11,00,00,00,00,127.32,us
1374,11,01,00,00,00,20.18,us
1375,11,11,00,00,00,5.18,us
1376,11,10,00,00,00,64.62,us
1377,11,10,01,00,00,8.45,us
1378,11,00,01,00,00,68.92,us
1379,11,00,11,00,00,85.59,ms
1380,11,00,11,00,10,59.34,us
1381,11,00,11,00,11,14.04,ms
1382,10,00,11,00,11,29.98,us
1383,00,00,11,00,11,400.20,ms
1384,00,00,10,00,11,14.05,us
1385,00,00,00,00,11,85.66,ms
1386,00,00,00,00,01,53.54,us
1387,00,00,00,00,00,14.03,ms
1388,01,00,00,00,00,38.83,us
1389,11,00,00,00,00,299.97,ms
1390,11,00,00,01,00,48,ns
1391,11,00,00,11,00,100.00,ms
1392,11,00,00,10,00,48,ns
1393,11,00,00,00,00,119.36,us
1394,11,10,00,00,00,24.06,us
1395,11,00,00,00,00,6.76,us
1396,11,01,00,00,00,30.58,us
1397,11,00,00,00,00,42.81,us
1398,11,00,01,00,00,18.94,us
1399,11,00,11,00,00,85.65,ms
1400,11,00,11,00,10,60.88,us
1401,11,00,11,00,11,14.02,ms
1402,10,00,11,00,11,38.67,us
1403,00,00,11,00,11,400.20,ms
1404,00,00,10,00,11,18.83,us
1405,00,00,00,00,11,85.66,ms
1406,00,00,00,00,01,57.46,us
1407,00,00,00,00,00,14.02,ms
1408,01,00,00,00,00,38.69,us
1409,11,00,00,00,00,299.97,ms
1410,11,00,00,01,00,40,ns
1411,11,00,00,11,00,100.00,ms
1412,11,00,00,10,00,40,ns
1413,11,00,00,00,00,121.41,us
1414,11,01,00,00,00,24.29,us
1415,11,00,00,00,00,7.62,us
1416,11,10,00,00,00,40.14,us
1417,11,00,00,00,00,25.27,us
1418,11,00,01,00,00,37.65,us
1419,11,00,11,00,00,85.65,ms
1420,11,00,11,00,10,63.98,us
1421,11,00,11,00,11,14.00,ms
1422,10,00,11,00,11,40.74,us
1423,00,00,11,00,11,400.21,ms
1424,00,00,10,00,11,41.75,us
1425,00,00,00,00,11,85.64,ms
1426,00,00,00,00,01,64.10,us
1427,00,00,00,00,00,14.00,ms
1428,01,00,00,00,00,29.53,us
1429,11,00,00,00,00,299.99,ms
1430,11,00,00,01,00,48,ns
1431,11,00,00,11,00,100.00,ms
1432,11,00,00,10,00,48,ns
1433,11,00,00,00,00,126.42,us
1434,11,10,00,00,00,680,ns
1435,11,11,00,00,00,23.40,us
1436,11,01,00,00,00,1.36,us
1437,11,00,00,00,00,66.64,us
1438,11,00,01,00,00,30.81,us
1439,11,00,11,00,00,85.67,ms
1440,11,00,11,00,10,64.81,us
1441,11,00,11,00,11,13.99,ms
1442,10,00,11,00,11,38.93,us
1443,00,00,11,00,11,400.20,ms
1444,00,00,10,00,11,41.15,us
1445,00,00,00,00,11,85.66,ms
1446,00,00,00,00,01,69.51,us
1447,00,00,00,00,00,13.98,ms
1448,01,00,00,00,00,29.99,us
1449,11,00,00,00,00,299.99,ms
1450,11,00,00,01,00,48,ns
1451,11,00,00,11,00,100.00,ms
1452,11,00,00,10,00,48,ns
1453,11,00,00,00,00,116.82,us
1454,11,10,00,00,00,32.34,us
1455,11,11,00,00,00,30.62,us
1456,11,10,00,00,00,44.55,us
1457,11,10,01,00,00,57.44,us
1458,11,00,01,00,00,492.70,us
1459,11,00,11,00,00,85.15,ms
1460,11,00,11,00,10,71.58,us
1461,11,00,11,00,11,14.03,ms
1462,10,00,11,00,11,768,ns
1463,00,00,11,00,11,400.18,ms
1464,00,00,01,00,11,176,ns
1465,00,00,00,00,11,85.71,ms
1466,00,00,00,00,01,68.25,us
1467,00,00,00,00,00,14.02,ms
1468,10,00,00,00,00,1.64,us
1469,11,00,00,00,00,299.96,ms
1470,11,00,00,01,00,40,ns
1471,11,00,00,11,00,100.00,ms
1472,11,00,00,10,00,40,ns
1473,11,00,00,00,00,121.78,us
1474,11,01,00,00,00,10.27,us
1475,11,11,00,00,00,13.83,us
1476,11,10,00,00,00,27.81,us
1477,11,00,00,00,00,45.10,us
1478,11,00,01,00,00,22.16,us
1479,11,00,11,00,00,85.70,ms
1480,11,00,11,00,10,68.65,us
1481,11,00,11,00,11,14.02,ms
1482,01,00,11,00,11,1.99,us
1483,00,00,11,00,11,400.18,ms
1484,00,00,01,00,11,10.49,us
1485,00,00,00,00,11,85.72,ms
1486,00,00,00,00,01,71.05,us
1487,00,00,00,00,00,14.01,ms
1488,01,00,00,00,00,7.17,us
1489,11,00,00,00,00,299.96,ms
1490,11,00,00,01,00,48,ns
1491,11,00,00,11,00,100.00,ms
1492,11,00,00,10,00,48,ns
1493,11,00,00,00,00,132.25,us
1494,11,01,00,00,00,14.57,us
1495,11,11,00,00,00,11.91,us
